id	filename	md5	size	state
683443cb-2366-447b-9961-f13d4896c9b0	9a733573-34e8-4287-95a5-11ada9a0c20c.rna_seq.augmented_star_gene_counts.tsv	35e4944ae4eb2fa72da80c3500a58a19	4208749	released
99dbba61-2c95-4401-a322-1b0faab5bae8	09f12a31-947d-435b-85f5-c0ab0b62cc43.rna_seq.augmented_star_gene_counts.tsv	c42c099ee879a7e75a24d98b5dba52fe	4195257	released
1b38a7c4-7801-481e-841f-de761959f2bc	3de06709-7afe-4fdd-aa4e-f22513ec57dc.rna_seq.augmented_star_gene_counts.tsv	049a865b8eac401dc8e9d4123a9ea9c5	4202603	released
556e009d-c8b6-4b01-b1b7-961a0671db76	73a17db4-1abb-4765-a37e-09b411ac360c.rna_seq.augmented_star_gene_counts.tsv	cd8ea22f294cb9c551a7d0e4e44200b5	4194856	released
0635ef1e-32b8-44e8-a48e-9c8b13998eef	d97cfd3b-1ed6-4792-9416-4158641bb86c.rna_seq.augmented_star_gene_counts.tsv	4c6987f31c286e88e27b3f1d08730539	4199873	released
f871b8e1-be28-4078-af8a-63d687ff151a	0167d072-8091-4de9-9ee5-d38e3993ad02.rna_seq.augmented_star_gene_counts.tsv	34fb5a42cd64005e0b73e7d2b6b1d025	4198809	released
9b3b4ac1-5190-4e7a-95cf-b02e0a0996de	81c471b3-c18e-4bb7-90b7-69d714130d55.rna_seq.augmented_star_gene_counts.tsv	cb44dd04fda50bb2b5891757b6ce274e	4190287	released
fcdd0eb3-f7ee-4d63-a6a9-1d680762e7ff	8c9cc495-be4b-4c1c-a21d-f5a0c4082604.rna_seq.augmented_star_gene_counts.tsv	3649d78e1ff8cdebad5ed6a86690cae0	4225330	released
34a15612-7f02-47b2-894f-33586a2ad0d5	df6ddc86-afce-4256-a678-91429d4175b6.rna_seq.augmented_star_gene_counts.tsv	62959ecb1df02500f8a842d1d753619e	4214576	released
120f7d24-ad52-481d-a801-e2507bb01f9d	838bbcd9-0f4b-4883-a56e-bb0b65727a55.rna_seq.augmented_star_gene_counts.tsv	0a1871ae8228b2d06a35e1cc139a456a	4219206	released
302edb44-3696-4cf0-b8b4-3cd9c572ad21	b2e64f23-e1a4-42f5-b542-45a53588c487.rna_seq.augmented_star_gene_counts.tsv	f2bbb3616b312f0b1645385a26fce76d	4213762	released
6888a18b-179c-4af6-97a2-e757df9cc0df	0f6dc4ac-ca7d-4ba6-9e48-b41091be3b64.rna_seq.augmented_star_gene_counts.tsv	5a2d644630efebb1e78793165a204840	4214558	released
c3534013-fdcd-4f8c-9e7c-9830b8827206	ff9125c3-d939-4875-a5ef-c28d4d4ca5fc.rna_seq.augmented_star_gene_counts.tsv	703b49efe5bd23afa48a9424b619aa5e	4227887	released
7962ac0c-82d9-4937-9c11-e9d735428b8a	a68cc07b-8eda-4586-b8d5-878905d141f5.rna_seq.augmented_star_gene_counts.tsv	2be207d17d4213c6f092a3d693d2ba7d	4219209	released
7f4e7c56-ada3-406c-85de-180b9ae14bb5	477607aa-0c97-4a0d-b65f-fead5210b0e5.rna_seq.augmented_star_gene_counts.tsv	674adf0e0a5c43edc30e0160304fa42a	4216661	released
f84b3dee-3003-45ad-92e2-729a59a38374	f6e39945-f0b1-4fb5-8694-82f4c8d4ad7d.rna_seq.augmented_star_gene_counts.tsv	689fc6dbe611ebf2d5885a4a8485b4df	4227175	released
0616b380-c281-4c29-bf30-900739ebee38	4f28fd54-ac8d-43ae-8e16-9cf950595a84.rna_seq.augmented_star_gene_counts.tsv	3cddda4e8320fefc33b237ef92c26287	4221692	released
9cc944ad-dd8b-4d96-bb58-f76ed63025ed	983654e3-0d23-48a7-a586-07b7c58348c0.rna_seq.augmented_star_gene_counts.tsv	8dc9dc2b35e1575fc9866eccf0bdd20e	4221842	released
62aae85e-0cd2-41a4-85b4-d303f5314c3a	6c5774d8-3423-42e7-a67b-ec7f85bb1dfa.rna_seq.augmented_star_gene_counts.tsv	ebf8f49fe15bf8c5ac42973de6da7489	4231526	released
8825b6c2-37c4-4370-a4bf-7d317d64f8a8	21c1b16a-5470-40e1-8dad-5fafcb0f9f89.rna_seq.augmented_star_gene_counts.tsv	274fbefe02f5083fe8640172ce1ac379	4214428	released
63d6d924-b01f-4074-8e52-15a43e0c80f1	55c1ff5a-abc3-4088-80ff-0b5a43ddd081.rna_seq.augmented_star_gene_counts.tsv	ddbb4ba71ad27c8928e57a9fc761b66e	4217959	released
12f2cccf-dd31-4fda-8dc0-fef1fa5046ab	02fc6905-e68f-4f3e-9642-1840d8c86554.rna_seq.augmented_star_gene_counts.tsv	892ecb53ea11c528dc2abb5a5c23942a	4184587	released
9ac17f01-07ea-4a4b-a8af-33a4367a65f7	ac7ff22b-e8aa-4ead-8694-b6b56b8124dd.rna_seq.augmented_star_gene_counts.tsv	b903c196a878c62789213957c8c3f869	4225606	released
10217592-1abf-4bf8-ba06-762c4ef143fe	2294c72a-04cc-408b-a7b4-3da9f20f5ac6.rna_seq.augmented_star_gene_counts.tsv	177e404f166688cd9e5f23fe28ef8138	4225869	released
801f83ae-751b-49c9-98ec-237cce97a411	1cdc952f-da8e-4f75-b53c-b854df55a5c1.rna_seq.augmented_star_gene_counts.tsv	8fdbb8a0dbb484d43c3064e10de31fa8	4235618	released
ca7c220f-bad0-4a79-b3c1-65e3a5d5c1ee	9f0f5a4f-0b7a-48a4-afb8-343720a6b672.rna_seq.augmented_star_gene_counts.tsv	6a9e0b73b0a2a3e06ae70210923c1d4f	4187328	released
b988f379-145b-4b79-b179-188ce4508c5e	a9f06ad5-564b-43a9-befe-c6752c6f0488.rna_seq.augmented_star_gene_counts.tsv	01a787f86be352a2b15ff636a85f25d5	4216071	released
aa902915-d254-485e-8956-0d20f9987cbb	88563ad9-7c72-4f74-989c-8afa59b422d8.rna_seq.augmented_star_gene_counts.tsv	d4c9625fd17582011de3df4acd02a7a2	4240338	released
00016ed7-bdbd-4f06-bb49-2272ed100578	7ff8d52b-90cd-4ee2-a846-754f39d8eafe.rna_seq.augmented_star_gene_counts.tsv	53d6d4af57037183cefeba788432d53c	4229647	released
d4ddbad4-3ec4-48d2-9607-db615731ff6d	06eb3d1b-01df-41c9-bf2f-0c8567a82017.rna_seq.augmented_star_gene_counts.tsv	0b0437d490079f4b5436630da107d48f	4223764	released
25b5155c-2b67-432b-80a5-5a310cbbd35c	cca8b0ea-5632-421f-84d8-db38e356701a.rna_seq.augmented_star_gene_counts.tsv	c09580675f1fd115c7efff2f0b2bc3dd	4237867	released
f3ae80e7-9882-49ba-bdcd-b6aece86064b	d63536c8-437f-4f77-b61b-363d31585028.rna_seq.augmented_star_gene_counts.tsv	f3f1bd592b62ccf813de7599f080bbd4	4207665	released
4260d904-e4e4-43c7-a41c-6875fcc43779	b93da44b-f865-415e-935d-393f114d559a.rna_seq.augmented_star_gene_counts.tsv	7829bebdbaac6265eca9c342c0d81101	4210108	released
91f4b409-67c1-4ff0-bfe1-ed8ca4b0f2d0	18a088b8-cdde-4ec2-89dd-195d0d6106e6.rna_seq.augmented_star_gene_counts.tsv	b1a8f9bef13950df0a46e49ee4dc95b9	4212928	released
aa7eef65-649e-4282-b4c7-74a7ab8a8d4d	fbc9f446-d23a-49e7-bd4b-850d795b248d.rna_seq.augmented_star_gene_counts.tsv	a3efc638a5200596d5fd82f7b15851dd	4229666	released
cbc435d0-5d7b-4ee1-9dac-d3daa410d4a6	e45d7534-0a0c-43d8-838a-999ebe141493.rna_seq.augmented_star_gene_counts.tsv	7a6a34cd80d9deb10a073b91af880263	4233297	released
